,House_ID,Built_Date,Priced_Date,Garden,Dock_Distance,Capital_Distance,Royal_Distance,Guarding_Distance,River_distance,Renovation,Dining_Rooms,Bedroom,Bathroom,King_visit,Curse,Blessing,Farm_land,Location,Tall,Knight_Distance,Builder,Golden_Grains
11363,6e33cc24,21316041517,52216110146,0.0,56.543,42.628098,30.201886,123.678824,2.461157,0.0,4.0,3.0,2.0,0.0,0.0,117.0,small,Cursed Land,1.0,52.779689,The_Kings,1316843
11364,6e33ccc5,80116031950,72716101916,0.0,42.812883,0.68329,48.391234,132.710073,37.681081,0.0,4.0,4.0,3.0,0.0,0.0,159.0,huge,Servant's Premises,1.0,10.995967,The_Kings,1542754
11365,6e33cd70,92116040350,11116102337,0.0,3.357774,59.020294,123.972402,199.841612,2.457148,0.0,2.0,2.0,3.0,0.0,0.0,101.0,small,Cursed Land,1.0,69.159217,The_Kings,1053945
11366,6e33cd92,11116001026,90916090410,0.0,29.001125,7.595656,14.942006,67.236511,61.995755,0.0,3.0,2.5,2.0,0.0,0.0,152.0,small,King's Landing,1.0,18.271739,The_Kings,1470626
11367,6e33cda1,100616000000,30216082351,0.0,6.155526,6.033155,27.161784,129.211484,22.387681,1.0,3.0,3.0,2.0,0.0,0.0,154.0,small,Servant's Premises,1.0,16.328543,The_Kings,1488662
11368,6e33cdfa,82116030459,40316112150,0.0,52.688334,36.747996,3.392091,80.021579,73.755878,0.0,2.0,2.0,2.0,0.0,0.0,123.0,small,The Mountains,1.0,47.745574,The_Kings,1285342
11369,6e33ce0e,21216062426,110116000000,0.0,57.389667,49.494986,99.263786,118.775508,17.837078,0.0,3.0,3.0,3.0,0.0,0.0,111.0,huge,,1.0,60.427373,The_Kings,1217978
11370,6e33ced6,81516011149,60616091523,0.0,55.844454,2.738786,78.3191995,35.411226,50.311557,0.0,2.0,4.0,3.0,0.0,0.0,157.0,huge,Servant's Premises,1.0,13.659683,The_Kings,1484087
11371,6e33cf11,101216000000,11016082322,0.0,37.429007,70.082356,57.374613,18.502023,28.36115,0.0,4.0,4.0,4.0,0.0,0.0,90.0,small,The Mountains,1.0,80.482331,The_Kings,1340235
11372,6e33cf41,52516050329,41416111551,0.0,119.172751,90.310469,50.733085,49.364104,17.071396,0.0,3.0,2.0,2.0,0.0,0.0,70.0,small,The Mountains,1.0,100.472596,The_Kings,1023233
11373,6e33cf56,42516000534,112516000000,0.0,109.239041,4.717155,86.685531,172.113022,35.814045,0.0,3.0,2.5,3.0,0.0,0.0,155.0,small,The Mountains,1.0,14.968889,The_Kings,1270907
11374,6e33cf82,31616041329,62216070230,0.0,36.535481,7.2521,28.722007,3.723694,11.995751,0.0,3.0,3.0,4.0,0.0,0.0,153.0,small,Servant's Premises,1.0,17.258017,The_Kings,1574457
11375,6e33cfc7,111316000000,20116081935,0.0,20.913353,67.385719,38.105331,159.121302,56.431497,0.0,2.0,3.0,3.0,0.0,0.0,93.0,small,Servant's Premises,1.0,78.357603,The_Kings,1123673
11376,6e33cff6,61116051727,62416080453,0.0,1.143295,47.292367,5.373666,248.3525,18.849259,0.0,4.0,2.0,4.0,0.0,0.0,113.0,small,King's Landing,1.0,57.877309,The_Kings,1430712
11377,6e32cf4b,51416002215,21516091917,0.0,26.910972,5.051018,95.267946,124.213778,42.63296,0.0,3.0,3.0,4.0,0.0,1.0,155.0,small,Servant's Premises,1.0,15.775998,The_Lannisters,1315905
11378,6e32cf63,32316051537,102716000000,0.0,3.246707,98.765114,150.032514,205.231808,6.41729,0.0,3.0,3.0,3.0,0.0,0.0,61.0,huge,The Mountains,1.0,109.293587,The_Lannisters,1082473
11379,6e32cfff,112416000000,30316122341,0.0,55.194201,106.867728,112.204225,7.331488,13.643248,0.0,3.0,4.0,2.0,0.0,0.0,53.0,small,Cursed Land,1.0,117.688478,The_Lannisters,995384
11380,6e32d020,81916060724,102016000000,0.0,116.232545,70.17261,135.95518,96.90175,75.913338,0.0,3.0,4.0,2.0,0.0,0.0,74.0,huge,Servant's Premises,1.0,80.880293,The_Lannisters,1173528
11381,6e32d0af,82016031714,120316000000,0.0,110.908864,33.477492,48.564874,126.313421,45.312225,0.0,2.0,2.0,4.0,0.0,1.0,127.0,small,The Mountains,0.0,44.072108,The_Lannisters,1271734
11382,6e32d10f,102616000000,92416081834,0.0,51.148075,16.326244,109.613235,123.868738,11.439484,0.0,3.0,2.0,2.0,0.0,0.0,144.0,small,,1.0,26.442191,The_Lannisters,1387334
11383,6e32d137,112116000000,60116082312,0.0,7.461255,58.07243,11.289543,5.271383,25.666285,0.0,4.0,2.0,4.0,0.0,0.0,102.0,small,The Mountains,1.0,68.598329,The_Lannisters,1328460
11384,6e32d13a,60816021354,51616090212,0.0,50.214778,17.829403,60.338369,18.143537,24.141732,0.0,2.0,2.0,4.0,0.0,0.0,142.0,small,King's Landing,1.0,27.913094,The_Lannisters,1452130
11385,6e32d181,111216000000,21016070238,0.0,45.0992326,66.0117335,96.954463,113.1677955,38.6080945,0.25,2.5,3.0,3.5,0.0,0.0,94.0,,,1.0,76.268954,The_Lannisters,1037932
11386,6e32d228,120516000000,80616071747,0.0,39.9836872,114.194064,133.570557,208.192054,53.074457,0.5,3.0,4.0,3.0,0.0,0.0,46.0,small,The Mountains,1.0,124.624814,The_Lannisters,961151
11387,6e32d230,70416051129,42716080453,0.0,34.8681418,68.065656,88.218068,114.841293,27.8960035,0.75,3.0,3.0,2.5,0.0,0.5,92.0,,,1.0,78.768801,The_Lannisters,1344530
11388,6e32d26f,71016002347,80816110258,0.0,29.7525964,21.937248,42.865579,21.490532,2.71755,1.0,3.0,2.0,2.0,0.0,1.0,138.0,huge,The Mountains,1.0,32.912788,The_Lannisters,1348397
11389,6e32d293,71216022059,51116120629,0.0,24.637051,78.196206,11.672968,255.88076,52.689577,0.5,3.0,3.0,4.0,0.0,0.0,82.0,huge,The Mountains,1.0,88.830586,The_Lannisters,1161221
11390,6e32d369,20716052119,71616072250,0.0,117.483152,17.131191,30.997456,44.246945,53.860771,0.0,2.0,2.0,3.0,0.0,0.0,143.0,small,The Mountains,1.0,27.573613,The_Lannisters,1411591
11391,6e32d37c,32016041013,101116000000,0.0,14.985584,13.685564,135.334422,29.612606,3.020316,1.0,4.0,3.0,3.0,0.0,1.0,146.0,huge,King's Landing,0.0,24.22428,The_Lannisters,1550463
11392,6e32d37f,61716012428,41016121258,0.0,10.887625,26.971905,102.938455333,39.3699163333,20.808009,0.666666666667,3.33333333333,3.0,3.33333333333,0.0,1.0,132.666666667,,,0.25,37.5512223333,The_Lannisters,1138834
11393,6e32d3c4,81916040212,121416000000,0.0,6.789666,40.258246,70.5424886667,49.1272266667,38.595702,0.333333333333,2.66666666667,3.0,3.66666666667,0.0,1.0,119.333333333,,,0.5,50.8781646667,The_Lannisters,1379369
11394,6e32d43c,20816042321,10216111120,0.0,2.691707,53.544587,38.146522,58.884537,56.383395,0.0,2.0,3.0,4.0,0.0,1.0,106.0,small,The Mountains,0.75,64.205107,The_Lannisters,1217092
11395,6e32d45b,122816000000,101216000000,0.0,41.02289,54.56546,46.579178,95.139166,10.562068,0.0,4.0,3.0,4.0,0.0,0.0,105.0,huge,The Mountains,1.0,65.535891,The_Lannisters,1335107
11396,6e32d4b6,122016000000,12016122311,0.0,4.796936,33.4283605,116.446259,246.927413,0.981445,0.0,4.0,2.0,4.0,0.0,0.0,74.0,huge,The Mountains,1.0,44.0844495,The_Lannisters,1269264
11397,6e32d4e7,21816052311,102516000000,0.0,27.84949,12.291261,25.359079,84.238978,35.922373,0.0,4.0,4.0,2.0,0.0,0.0,148.0,small,Cursed Land,1.0,22.633008,The_Lannisters,1499390
11398,6e32d506,111616000000,92216111328,0.0,21.298708,14.280275,6.322054,36.582445,0.997915,0.0,2.0,3.0,4.0,0.0,0.0,146.0,huge,Cursed Land,1.0,24.771023,The_Lannisters,1479191
11399,6e32d51a,102016000000,30216120131,0.0,14.747926,75.533444,122.838542,118.512619,88.252275,0.0,2.0,2.0,3.0,0.0,0.0,84.0,small,Cursed Land,1.0,85.993143,The_Lannisters,975441
11400,6e32d59d,71116000710,102016000000,0.0,55.99921,69.945789,34.936662,22.861755,43.560268,0.0,3.0,4.0,3.0,0.0,0.0,90.0,small,The Mountains,1.0,80.069753,The_Lannisters,1200277
11401,6e32d67c,51016051652,101416000000,0.0,24.193001,57.49343,39.921819,215.000957,47.424962,1.0,2.0,3.0,3.0,0.0,0.0,103.0,small,The Mountains,1.0,68.061396,The_Lannisters,1236559
11402,6e32d6bc,62116050452,51916071944,0.0,15.588402,8.626605,37.989506,7.25803,69.651327,0.0,2.0,2.0,4.0,0.0,0.0,151.0,small,Cursed Land,1.0,19.333749,The_Lannisters,1458469
11403,6e32d6cd,12316021826,80316092112,0.0,45.53656,68.644931,43.686718,53.254211,21.101053,0.0,3.0,2.0,3.5,0.0,0.0,91.0,small,The Mountains,1.0,79.242311,The_Lannisters,1189657
11404,6e32d7c1,12116012010,50916091049,0.0,22.743582,79.633481,75.881391,141.181546,16.322175,0.0,4.0,4.0,3.0,0.0,0.0,80.0,small,The Mountains,1.0,89.710856,The_Lannisters,1206492
11405,6e32d7d2,40816030225,122316000000,0.0,81.570308,34.087951,61.094047,141.372681,27.566931,1.0,4.0,3.0,4.0,0.0,1.0,126.0,small,The Mountains,0.0,44.610888,The_Lannisters,1337949
11406,6e32d874,11816060829,21016071521,0.0,2.651019,23.555994,56.144471,155.818078,17.045216,1.0,3.0,4.0,4.0,0.0,0.0,136.0,small,Cursed Land,1.0,33.613932,The_Lannisters,1485017
11407,6e32d8a8,52016022326,92716110351,0.0,26.400855,42.292762,2.455109,47.911389,9.151318,0.0,4.0,3.0,4.0,0.0,1.0,118.0,huge,,0.0,53.135147,The_Lannisters,1445156
11408,6e32d8ed,92516001235,102816000000,0.0,126.49799,21.985977,26.882244,112.433773,26.592235,0.0,3.33333333333,3.0,4.0,0.0,0.0,138.0,small,King's Landing,1.0,32.731869,The_Lannisters,1360806
11409,6e32d90a,102216000000,111916000000,0.0,62.157001,25.9654293333,59.258784,128.013129,89.146712,0.0,2.66666666667,3.0,4.0,0.0,0.0,74.0,small,The Mountains,1.0,36.5408026667,The_Lannisters,1252384
11410,6e32d91e,40616000229,70116072431,0.0,76.001541,29.9448816667,68.048753,42.194684,8.778772,0.0,2.0,4.0,2.0,0.0,0.5,74.0,small,Cursed Land,1.0,40.3497363333,The_Lannisters,1257236
11411,6e32d95c,90416010631,92016080450,0.0,35.633888,33.924334,18.498101,118.375215,2.871158,0.0,4.0,3.0,2.0,0.0,1.0,126.0,huge,The Mountains,0.0,44.15867,The_Lannisters,1462050
11412,6e32d9db,12216001225,12116100716,0.0,119.679816,65.859558,70.5729155,114.019251,13.508412,0.0,3.0,2.0,3.0,0.0,0.0,94.0,small,The Mountains,0.5,76.535456,The_Lannisters,1048765
11413,6e32d9de,82816012139,52616111526,0.0,24.304009,60.9015715,122.64773,41.536697,88.064866,1.0,2.0,4.0,2.0,0.0,0.0,74.0,small,The Mountains,1.0,71.4704015,The_Lannisters,1182687
11414,6e32dab0,51616031233,120216000000,0.0,11.130731,55.943585,22.391817,92.748548,29.053277,0.0,2.0,2.0,3.0,0.0,0.0,104.0,small,The Mountains,1.0,66.405347,The_Lannisters,1246071
11415,6e32db10,32216002027,41216100224,0.0,50.599471,37.246616,97.681616,42.765338,18.040821,0.0,3.0,2.0,3.5,0.0,1.0,123.0,small,The Mountains,0.0,48.143457,The_Lannisters,1246046
11416,6e32db22,91116011510,111816000000,0.0,11.737205,39.828172,20.903606,71.371263,11.116614,0.0,3.0,4.0,4.0,0.0,0.0,120.0,huge,,0.0,50.268178,The_Lannisters,1379635
11417,6e32db6b,11516061640,21016081958,0.0,19.167887,34.253133,74.910134,26.162516,23.890231,1.0,2.0,3.0,2.0,0.0,1.0,126.0,small,King's Landing,0.0,45.024446,The_Lannisters,1449202
11418,6e32db86,91316062226,70716102331,0.0,20.824222,9.119068,13.379529,227.457413,65.505029,0.0,4.0,4.0,4.0,0.0,0.0,151.0,small,,0.5,19.395144,The_Lannisters,1492721
11419,6e32dc8d,90216062148,21816082158,0.0,127.633174,59.608452,57.764741,199.356027,5.63432,0.0,3.5,2.0,3.0,0.0,0.0,100.0,small,Servant's Premises,1.0,69.988483,The_Lannisters,1178007
11420,6e32dca9,52716010516,92416111514,0.0,103.734699,51.653393,14.561748,258.799136,37.361896,1.0,3.0,4.0,2.0,0.0,0.0,108.0,huge,The Mountains,1.0,61.978342,The_Lannisters,1247496
11421,6e32dcaf,11416010150,122816000000,0.0,36.60685,115.407994,35.466323,47.728306,40.923219,1.0,2.0,3.0,2.0,0.0,0.0,45.0,small,The Mountains,1.0,125.850129,The_Lannisters,1026532
11422,6e32dd0b,120416000000,82816120318,0.0,17.300105,14.173501,2.253924,219.212159,33.035101,0.0,3.0,3.0,2.0,0.0,0.0,146.0,small,The Mountains,1.0,24.454434,The_Lannisters,1420633
11423,6e32dd13,62416031741,61816100226,0.0,26.229021,126.125142,5.719577,17.06922,29.868447,0.0,2.5,2.0,2.0,0.0,0.0,34.0,small,Cursed Land,1.0,136.174477,The_Lannisters,952652
11424,6e32dd28,71916002241,120816000000,0.0,42.889293,82.026003,38.97284,202.466866,25.026955,0.0,2.0,4.0,2.0,0.0,0.0,78.0,small,The Mountains,1.0,92.06972,The_Lannisters,1086345
11425,6e32dd4d,52516031949,61416080317,0.0,104.933621,51.690694,37.690537,83.941474,8.530741,0.0,3.0,2.0,2.0,0.0,0.0,108.0,small,The Mountains,1.0,61.724174,The_Lannisters,1286933
11426,6e32dd7f,21616000514,40816081116,0.0,120.094494,6.011409,32.696685,177.588967,56.566639,1.0,4.0,3.0,4.0,0.0,1.0,154.0,huge,Cursed Land,0.0,16.902872,The_Lannisters,1373998
11427,6e32ddab,91716002428,121516000000,0.0,16.194359,4.809182,43.513633,217.643509,7.53079,0.0,3.0,3.0,4.0,0.0,0.666666666667,155.0,small,Servant's Premises,1.0,14.928649,The_Lannisters,1427927
11428,6e32ddce,71416050533,60216110437,0.0,31.909766,54.470925,68.621482,41.845039,4.54305,0.0,4.0,2.0,3.0,0.0,0.333333333333,106.0,small,The Mountains,1.0,65.175868,The_Lannisters,1330228
11429,6e32ddd3,81716052033,42816110511,0.0,8.872878,96.8609,43.6517,141.362278,52.352029,1.0,4.0,3.0,4.0,0.0,0.0,63.0,small,Cursed Land,1.0,107.092379,The_Lannisters,1030647
11430,6e32de03,31916032010,81216100625,0.0,92.666913,42.725823,27.920059,72.714849,6.557685,1.0,2.0,3.0,3.0,0.0,0.0,117.0,huge,,1.0,53.074742,The_Lannisters,1298846
11431,6e32de2d,22816001921,81516121652,0.0,66.245755,4.870954,13.69124,72.97363,67.328627,1.0,4.0,4.0,2.0,0.0,0.0,155.0,small,Servant's Premises,1.0,14.929209,The_Lannisters,1385360
11432,6e32de9f,50916030326,22416111626,0.0,81.393986,24.977215,26.429819,65.263053,2.022772,1.0,3.0,3.0,4.0,0.0,0.0,135.0,small,The Mountains,1.0,35.451205,The_Lannisters,1362236
11433,6e32decc,91916050653,20216100115,0.0,4.538629,76.118785,39.168398,58.940231,8.503209,0.0,3.0,4.0,3.0,0.0,1.0,84.0,small,The Mountains,1.0,86.815586,The_Lannisters,1241315
11434,6e32df21,122216000000,82116071529,0.0,36.692502,22.641314,51.906977,184.113885,19.830071,0.0,4.0,2.0,4.0,0.0,0.0,137.0,small,The Mountains,1.0,33.590895,The_Lannisters,1483377
11435,6e32df65,91516050219,81916100939,0.0,32.94086,16.879743,50.783865,29.49441,5.740071,0.0,4.0,3.0,2.0,0.0,0.0,143.0,small,The Mountains,1.0,27.37753,The_Lannisters,1546614
11436,6e32df69,120416000000,112116000000,0.0,7.555241,8.859199,23.790297,14.284059,24.760757,1.0,2.0,4.0,2.0,0.0,0.0,151.0,small,The Mountains,1.0,18.896976,The_Lannisters,1590604
11437,6e32df7c,30416041735,31016091711,0.0,2.744002,27.391873,49.93658,12.596562,11.970441,0.0,2.0,4.0,4.0,0.0,1.0,133.0,small,King's Landing,0.0,37.437986,The_Lannisters,1532826
11438,6e32df8d,121516000000,41016081050,0.0,27.946228,69.647918,36.345992,27.298018,53.47342,0.0,2.0,3.0,2.0,0.0,1.0,90.0,small,Cursed Land,0.0,80.625456,The_Lannisters,1106952
11439,6e32dfb2,81016000618,11116071133,0.0,24.908867,18.107803,22.756832,135.833223,2.322209,0.0,4.0,2.0,3.0,0.0,0.0,142.0,small,The Mountains,0.5,28.562066,The_Lannisters,1425167
11440,6e32dfc2,111916000000,62816110113,0.0,21.871506,40.393235,77.440429,181.309504,79.488238,0.0,3.0,3.0,2.0,0.0,0.0,120.0,small,Servant's Premises,1.0,50.647146,The_Lannisters,1230642
11441,6e32e07e,51016041323,32116100349,0.0,55.469082,28.018593,87.314996,77.333139,40.464247,0.0,2.0,2.0,2.0,0.0,1.0,132.0,small,The Mountains,0.0,38.858909,The_Lannisters,1285400
11442,6e32e125,102616000000,80216112340,0.0,53.193882,48.601153,12.726425,163.702548,23.056714,0.0,4.0,3.0,2.0,0.0,1.0,111.0,small,Servant's Premises,0.0,58.821086,The_Lannisters,1316006
11443,6e32e165,71116052132,40816112155,0.0,91.473545,6.580569,21.559979,82.245773,56.427661,0.0,4.0,4.0,4.0,0.0,0.0,153.0,small,,1.0,17.08207,The_Lannisters,1539429
11444,6e32e1a9,81516032114,11216120523,0.0,44.169048,35.110384,81.534205,174.867238,59.27384,0.0,4.0,4.0,2.0,0.0,1.0,125.0,small,The Mountains,1.0,45.930111,The_Lannisters,1236606
11445,6e32e204,71816032125,40716102224,0.0,34.531246,75.470107,58.3171675,118.60239,55.698317,1.0,3.0,2.0,2.0,0.0,0.0,85.0,small,The Mountains,1.0,85.899184,The_Lannisters,1143628
11446,6e32e246,102116000000,121216000000,0.0,71.251335,48.36451,35.10013,135.420905,24.095955,0.0,2.0,4.0,2.0,0.0,0.0,112.0,small,Cursed Land,1.0,58.750931,The_Lannisters,1259588
11447,6e32e269,101416000000,72416111138,0.0,37.18293,109.068942,107.400275,148.772432,23.473131,1.0,2.0,4.0,3.0,0.0,0.0,51.0,small,Servant's Premises,1.0,119.6946,The_Lannisters,959719
11448,6e32e2cf,80216061818,22416091226,0.0,9.318867,60.226576,122.9166645,28.28932,21.54275,0.0,3.0,2.0,4.0,0.0,0.0,100.0,huge,The Mountains,1.0,70.727354,The_Lannisters,1319696
11449,6e32e34c,31716012411,62416111651,0.0,100.581198,86.17876,138.433054,28.13878,8.728873,0.0,2.0,4.0,3.0,0.0,1.0,74.0,small,King's Landing,1.0,96.402057,The_Lannisters,994715
11450,6e32e3ec,52616010643,81816091125,0.0,56.771353,50.915199,91.6059535,18.560938,13.347383,0.0,3.0,2.0,2.0,0.0,0.0,109.0,huge,The Mountains,1.0,61.541699,The_Lannisters,1318377
11451,6e32e432,50916012154,111316000000,0.0,108.382542,49.776413,44.778853,89.012879,40.026975,1.0,2.0,4.0,3.0,0.0,0.0,110.0,small,The Mountains,1.0,60.394071,The_Lannisters,1247681
11452,6e32e446,22016040356,112416000000,0.0,6.006475,18.402389,4.901787,260.371046,44.034896,0.0,4.0,3.0,2.66666666667,0.0,0.0,142.0,small,The Mountains,1.0,29.037319,The_Lannisters,1454117
11453,6e32e48c,71516001536,12816101710,0.0,9.9040625,15.193528,22.1355235,205.901476333,30.7260875,0.0,3.0,2.5,2.33333333333,0.0,0.0,145.0,,,0.666666666667,25.842704,The_Lannisters,1261228
11454,6e32e4cb,30316041633,90216101226,0.0,13.80165,11.984667,39.36926,151.431906667,17.417279,0.0,2.0,2.0,2.0,0.0,0.0,148.0,small,King's Landing,0.333333333333,22.648089,The_Lannisters,1439271
11455,6e32e505,122216000000,70316070420,0.0,29.395823,14.630839,44.934655,96.962337,24.647286,0.0,4.0,3.0,4.0,0.0,1.0,145.0,small,The Mountains,0.0,24.808955,The_Lannisters,1490796
11456,6e32e50a,122216000000,111816000000,0.0,11.963812,25.5775,41.012509,143.153042,49.273943,0.0,4.0,2.0,2.0,0.0,0.0,134.0,small,The Mountains,1.0,35.915687,The_Lannisters,1364357
11457,6e32e545,91016051755,100416000000,0.0,14.7417675,12.73641,37.090363,39.377317,14.116446,0.0,4.0,2.0,4.0,0.0,1.0,147.0,small,The Mountains,0.0,23.204201,The_Lannisters,1550811
11458,6e32e55f,22016012344,42716070652,0.0,17.519723,7.620384,63.389062,112.541274,0.014387,0.0,2.0,2.0,3.0,0.0,0.0,152.0,small,The Mountains,1.0,17.642781,The_Lannisters,1469887
11459,6e32e5c7,81216001142,50316090621,0.0,89.276503,38.788113,95.568105,134.463865,4.352132,0.0,3.0,3.0,3.0,0.0,0.0,121.0,small,Servant's Premises,1.0,49.249748,The_Lannisters,1241225
11460,6e32e604,122016000000,92116112450,0.0,40.553864,13.167629,40.828048,46.744057,51.350837,0.0,3.0,4.0,3.0,0.0,0.0,147.0,huge,The Mountains,1.0,24.047361,The_Lannisters,1544646
11461,6e32e648,102216000000,32616081613,0.0,51.691826,11.345577,46.4676665,95.472904,50.088134,0.0,2.5,3.0,3.0,0.0,0.0,148.5,,,1.0,22.216851,The_Lannisters,1422633
11462,6e32e65a,80516060925,101316000000,0.0,62.829788,9.523525,52.107285,144.201751,48.825431,0.0,2.0,2.0,3.0,0.0,0.0,150.0,small,The Mountains,1.0,20.386341,The_Lannisters,1419902
11463,6e32e691,72216021756,91516100531,0.0,57.504206,15.898658,56.988646,41.611529,82.434629,0.0,4.0,4.0,3.0,0.0,0.0,144.0,small,The Mountains,1.0,26.006187,The_Lannisters,1441659
11464,6e32e6c5,102316000000,82416100534,0.0,89.907219,108.865418,90.84447,120.626399,26.817486,0.0,3.0,3.0,3.0,0.0,0.0,51.0,huge,The Mountains,1.0,118.943302,The_Lannisters,1013024
11465,6e32e6e8,91816021614,51716110812,0.0,76.566904,71.3706495,81.6233293333,37.843033,7.207417,0.0,4.0,3.0,3.0,0.0,0.0,74.0,small,,1.0,81.821514,The_Lannisters,1341490
11466,6e32e72c,70316000242,21216072419,0.0,50.126136,33.875881,72.4021886667,89.319495,30.101744,0.0,2.0,2.0,2.0,0.0,0.0,126.0,huge,The Mountains,1.0,44.699726,The_Lannisters,1349604
11467,6e32e75c,81516032221,121016000000,0.0,90.304101,76.402976,63.181048,37.878546,33.159112,0.0,4.0,4.0,3.0,0.0,0.0,84.0,huge,Cursed Land,1.0,86.500696,The_Lannisters,1171560
11468,6e32e771,50616031824,101516000000,0.0,28.807823,10.793032,39.072733,257.255474,20.974999,0.0,4.0,3.0,2.0,0.0,0.0,149.0,small,The Mountains,1.0,21.058709,The_Lannisters,1430283
11469,6e32e7a9,91616011910,20616120711,0.0,47.585675,27.634018,8.537869,57.631633,30.976409,1.0,2.0,3.0,2.0,0.0,0.0,132.0,small,,1.0,37.960576,The_Lannisters,1380333
11470,6e32e7c7,101316000000,70916120431,0.0,6.663836,7.446722,72.360037,65.116293,52.815935,0.0,3.0,3.0,2.33333333333,0.0,0.0,153.0,small,Cursed Land,1.0,18.109474,The_Lannisters,1433301
11471,6e32e7da,50216040856,41516121748,0.0,7.543351,37.972107,70.889337,110.090685,30.882864,0.0,3.0,4.0,2.66666666667,0.0,0.0,122.0,small,,1.0,48.379748,The_Lannisters,1391774
11472,6e32e7e1,40516000820,20116111319,0.0,32.106169,75.219263,69.418637,180.227995,10.148316,0.0,3.0,3.0,3.0,0.0,0.0,85.0,small,The Mountains,1.0,85.329954,The_Lannisters,1133051
11473,6e32e892,70916031850,72016080150,0.0,34.4912806667,69.075193,63.8211993333,180.045115333,10.2061513333,0.0,2.66666666667,3.33333333333,2.66666666667,0.0,0.0,91.0,,,1.0,79.2785043333,The_Lannisters,1538217
11474,6e32e8fe,31116041625,72616122249,0.0,36.8763923333,62.931123,58.2237616667,179.862235667,10.2639866667,0.0,2.33333333333,3.66666666667,2.33333333333,0.0,0.0,97.0,,,1.0,73.2270546667,The_Lannisters,940269
11475,6e32e911,52216020941,12316111524,0.0,39.261504,56.787053,52.626324,179.679356,10.321822,0.0,2.0,4.0,2.0,0.0,0.0,103.0,small,King's Landing,1.0,67.175605,The_Lannisters,1291986
11476,6e32e954,70116020935,100116000000,0.0,30.213546,22.370024,19.242548,173.825503,14.608053,0.0,2.0,3.66666666667,2.0,0.0,0.0,138.0,small,The Mountains,1.0,33.306536,The_Lannisters,1391121
11477,6e32e969,30716020941,92416081638,0.0,29.2901065,3.135677,47.932734,171.029652,3.779604,0.0,4.0,3.33333333333,2.0,0.0,0.0,157.0,huge,Cursed Land,1.0,13.771191,The_Lannisters,1476899
11478,6e32e9a0,30216031548,20416111534,0.0,28.366667,20.127897,76.62292,126.902785,45.122487,0.0,3.0,3.0,4.0,0.0,0.0,140.0,small,The Mountains,1.0,30.842373,The_Lannisters,1411979
11479,6e32e9c3,71916061545,11116091626,0.0,33.989987,13.410436,105.313106,162.478286,3.157122,1.0,4.0,4.0,3.0,0.0,0.0,147.0,small,,1.0,23.77588,The_Lannisters,1471041
11480,6e32e9d4,92816050513,92416081549,0.0,22.965892,75.20337,82.6061976667,56.868596,9.621707,0.0,3.0,3.0,4.0,0.0,0.0,85.0,small,The Mountains,1.0,85.99594,The_Lannisters,1302893
11481,6e32e9e9,10516040818,51616070910,0.0,9.49051,64.282997,59.8992893333,93.633774,60.236618,0.0,4.0,3.0,3.0,0.0,0.0,96.0,small,King's Landing,1.0,75.151723,The_Lannisters,1349660
11482,6e32e9f8,121516000000,50916091130,0.0,122.265235,107.146687,37.192381,171.900899,30.95627,1.0,2.0,2.0,2.0,0.0,1.0,53.0,small,,0.0,117.454202,The_Lannisters,915355
11483,6e32ea16,10316011854,61316110255,0.0,35.403697,90.276856,62.955344,184.632593,1.045601,0.0,4.0,3.0,2.0,0.0,0.0,70.0,huge,King's Landing,1.0,100.340742,The_Lannisters,1179089
11484,6e32ea5e,90216011419,40316120625,0.0,19.496781,11.861941,122.237763,87.840144,7.094497,0.0,3.0,4.0,2.0,0.0,0.0,148.0,huge,The Mountains,1.0,22.345241,The_Lannisters,1448769
11485,6e32eabd,91816020244,122816000000,0.0,48.103503,23.387411,80.796286,83.156809,60.134623,0.0,3.0,4.0,4.0,0.0,0.0,137.0,huge,Cursed Land,1.0,34.000784,The_Lannisters,1422274
11486,6e32eac9,81716060249,32416072332,0.0,59.922225,96.083453,39.354809,44.113743,6.817006,0.0,4.0,4.0,2.0,0.0,0.0,64.0,small,The Mountains,1.0,107.059885,The_Lannisters,1282546
11487,6e32eb15,50816040733,10316100856,0.0,72.671337,17.689244,7.563019,81.37946,28.582182,1.0,3.0,4.0,4.0,0.0,0.0,142.0,huge,The Mountains,1.0,28.046371,The_Lannisters,1553512
11488,6e32eb4b,30916062211,80316091236,0.0,60.357602,20.317718,21.454739,41.26004,6.605637,0.0,3.0,3.0,4.0,0.0,0.0,140.0,small,The Mountains,1.0,31.24667,The_Lannisters,1515794
11489,6e32eb8b,12516001426,101216000000,0.0,36.9636885,41.857913,14.4475593333,53.593244,25.807494,0.0,3.0,3.0,3.33333333333,0.0,0.0,118.5,,,1.0,52.715851,The_Lannisters,1401310
11490,6e32ebc8,101116000000,120416000000,0.0,13.569775,63.398108,7.44037966667,65.926448,45.009351,0.0,3.0,3.0,2.66666666667,0.0,0.0,97.0,small,The Mountains,1.0,74.185032,The_Lannisters,1298651
11491,6e32ebec,20916010850,112716000000,0.0,148.964998,43.456615,0.4332,70.020094,22.591062,0.0,2.0,2.0,2.0,0.0,0.0,117.0,small,Cursed Land,1.0,54.218801,The_Lannisters,1193020
